Country,Date,Sum_Confirmed,sum_Recovered,sum_Deaths,sum_Active,Median_CaseFatalityRatio,Median_IncidenceRate,Lat,Lon
Belgium,2020-10-02 00:00:00,121059,19521,10023,91515,8.27943399499418,1044.54711873111,50.8333,4.469936
Belgium,2020-10-03 00:00:00,124234,19521,10037,94676,8.07910877859523,1071.94233182532,50.8333,4.469936
Belgium,2020-10-04 00:00:00,127623,19645,10044,97934,7.8700547706918,1101.18402542414,50.8333,4.469936
Belgium,2020-10-05 00:00:00,130235,19679,10064,100492,7.72756939378815,1123.72144167676,50.8333,4.469936
Belgium,2020-10-06 00:00:00,132203,19712,10078,102413,7.6231250425482,1140.70215958838,50.8333,4.469936
Belgium,2020-10-07 00:00:00,134291,19812,10092,104387,7.51502334482579,1158.71828712875,50.8333,4.469936
Belgium,2020-10-08 00:00:00,137868,19895,10108,107865,7.33165056430789,1189.5821224793,50.8333,4.469936
Belgium,2020-10-09 00:00:00,143596,19981,10126,113489,7.0517284604028,1239.00567542531,50.8333,4.469936
Belgium,2020-10-10 00:00:00,148981,20072,10151,118758,6.81362052879226,1285.4696825158,50.8333,4.469936
Belgium,2020-10-11 00:00:00,156931,20202,10175,126554,6.48374126208334,1354.06557042097,50.8333,4.469936
Belgium,2020-10-12 00:00:00,162258,20272,10191,131795,6.28073808379248,1400.02912952422,50.8333,4.469936
Belgium,2020-10-13 00:00:00,165880,20324,10211,135345,6.15565469013745,1431.28124348555,50.8333,4.469936
Belgium,2020-10-14 00:00:00,173240,20452,10244,142544,5.91318402216578,1494.78636738266,50.8333,4.469936
Belgium,2020-10-15 00:00:00,181511,20587,10278,150646,5.6624667375531,1566.15197604476,50.8333,4.469936
Belgium,2020-10-16 00:00:00,191959,20720,10327,160912,5.37979464364786,1656.30164105523,50.8333,4.469936
Belgium,2020-10-17 00:00:00,202151,20867,10359,170925,5.12438721549733,1744.24243219102,50.8333,4.469936
Belgium,2020-10-18 00:00:00,213115,21074,10392,181649,4.87624052741478,1838.84435860515,50.8333,4.469936
Belgium,2020-10-19 00:00:00,222253,21157,10413,190683,4.6852010996477,1917.69080183502,50.8333,4.469936
Belgium,2020-10-20 00:00:00,230480,21214,10443,198823,4.53097882679625,1988.67676029991,50.8333,4.469936
Belgium,2020-10-21 00:00:00,240159,21476,10489,208194,4.36752318255822,2072.19117527276,50.8333,4.469936
Belgium,2020-10-22 00:00:00,253386,21717,10539,221130,4.15926688925197,2186.31920160254,50.8333,4.469936
Belgium,2020-10-23 00:00:00,270132,22213,10588,237331,3.91956524958169,2330.81061529562,50.8333,4.469936
Belgium,2020-10-24 00:00:00,287700,22517,10658,254525,3.70455335418839,2482.3945849457,50.8333,4.469936
Belgium,2020-10-25 00:00:00,305409,22878,10737,271794,3.51561348879699,2635.19516090956,50.8333,4.469936
Belgium,2020-10-26 00:00:00,321031,23087,10810,287134,3.3672760574524,2769.98823774662,50.8333,4.469936
Belgium,2020-10-27 00:00:00,333718,23087,10899,299732,3.3672760574524,2769.98823774662,50.8333,4.469936
Belgium,2020-10-28 00:00:00,347289,23035,11038,313216,3.26593111549272,2879.45692074699,50.8333,4.469936
Belgium,2020-10-29 00:00:00,368337,23969,11170,333198,3.0325489972498,3178.1639702299,50.8333,4.469936
Belgium,2020-10-30 00:00:00,392258,24443,11308,356507,2.88279652677574,3384.5642513091,50.8333,4.469936
Belgium,2020-10-31 00:00:00,412314,24906,11452,375956,2.77749482190758,3557.61571392874,50.8333,4.469936
Belgium,2020-11-01 00:00:00,429229,25569,11625,392035,2.70834449676047,3703.56532951566,50.8333,4.469936
Belgium,2020-11-02 00:00:00,441018,25819,11737,403462,2.66134262093611,3805.2856971275,50.8333,4.469936
Belgium,2020-11-03 00:00:00,447355,25999,11858,409498,2.65069128544445,3859.96395393946,50.8333,4.469936
Belgium,2020-11-04 00:00:00,452541,26661,12126,413754,2.67953621881774,3904.71090672892,50.8333,4.469936
Belgium,2020-11-05 00:00:00,468213,27334,12331,428548,2.63363042034288,4039.93540424463,50.8333,4.469936
Belgium,2020-11-06 00:00:00,479341,27987,12520,438834,2.61191928084599,4135.95239048472,50.8333,4.469936
Belgium,2020-11-07 00:00:00,488044,28613,12708,446723,2.60386358607011,4211.04547381035,50.8333,4.469936
Belgium,2020-11-08 00:00:00,494168,29357,12907,451904,2.61186479092131,4263.88587853126,50.8333,4.469936
Belgium,2020-11-09 00:00:00,500789,29651,13055,458083,2.60688633336595,4321.01460479795,50.8333,4.469936
Belgium,2020-11-10 00:00:00,503182,29796,13216,460170,2.62648504914723,4341.66239847809,50.8333,4.469936
Belgium,2020-11-11 00:00:00,507475,30504,13561,463410,2.67224986452535,4378.70417794688,50.8333,4.469936
Belgium,2020-11-12 00:00:00,515391,31130,13758,470503,2.66942961751369,4447.00669979057,50.8333,4.469936
Belgium,2020-11-13 00:00:00,520393,0,13891,511798,0,5056.94952887527,50.8333,4.469936
Belgium,2020-11-14 00:00:00,525012,0,14106,510906,0,5109.99936761782,50.8333,4.469936
Belgium,2020-11-15 00:00:00,531280,0,14303,516977,0,5195.01963898004,50.8333,4.469936
Belgium,2020-11-16 00:00:00,535939,0,14421,521518,0,5226.63874816434,50.8333,4.469936
Belgium,2020-11-17 00:00:00,537871,0,14616,523255,0,5256.50124017173,50.8333,4.469936
Belgium,2020-11-18 00:00:00,540605,0,14839,525766,0,5294.44417119288,50.8333,4.469936
Belgium,2020-11-19 00:00:00,545787,0,15025,530762,0,5353.11518490152,50.8333,4.469936
Belgium,2020-11-20 00:00:00,550264,0,15196,535068,0,5411.43487517478,50.8333,4.469936
Belgium,2020-11-21 00:00:00,553680,0,15352,538328,0,5439.89207344065,50.8333,4.469936
Belgium,2020-11-22 00:00:00,556904,0,15522,541382,0,5483.45617942791,50.8333,4.469936
Belgium,2020-11-23 00:00:00,558779,0,15618,543161,0,5494.34720592472,50.8333,4.469936
Belgium,2020-11-24 00:00:00,559902,0,15755,544147,0,5508.40014333996,50.8333,4.469936
Belgium,2020-11-25 00:00:00,561803,0,15938,545865,0,5535.80337129969,50.8333,4.469936
Belgium,2020-11-26 00:00:00,564967,0,16077,548890,0,5579.71880072232,50.8333,4.469936
Belgium,2020-11-27 00:00:00,567532,0,16219,551313,0,5604.66276463438,50.8333,4.469936
Belgium,2020-11-28 00:00:00,570829,0,16339,554490,0,5642.95701909092,50.8333,4.469936
Belgium,2020-11-29 00:00:00,574448,0,16461,557987,0,5676.6840688875,50.8333,4.469936
Belgium,2020-11-30 00:00:00,576599,0,16547,560052,0,5690.73700630274,50.8333,4.469936
Belgium,2020-12-01 00:00:00,577345,0,16645,560700,0,5700.57406249341,50.8333,4.469936
Belgium,2020-12-02 00:00:00,579212,0,16786,562426,0,5742.03022786838,50.8333,4.469936
Belgium,2020-12-03 00:00:00,582252,0,16911,565341,0,5772.06583762596,50.8333,4.469936
Belgium,2020-12-04 00:00:00,584857,0,17033,567824,0,5790.64863887175,50.8333,4.469936
Belgium,2020-12-05 00:00:00,587439,0,17142,570297,0,5807.74481601788,50.8333,4.469936
Belgium,2020-12-06 00:00:00,589942,0,17254,572688,0,5827.31869999678,50.8333,4.469936
Belgium,2020-12-07 00:00:00,591756,0,17320,574436,0,5840.69831689375,50.8333,4.469936
Belgium,2020-12-08 00:00:00,592615,0,17386,575229,0,5849.37029080845,50.8333,4.469936
Belgium,2020-12-09 00:00:00,594572,0,17507,577065,0,5858.04226472315,50.8333,4.469936
Belgium,2020-12-10 00:00:00,597643,0,17603,580040,0,5883.31487441743,50.8333,4.469936
Belgium,2020-12-11 00:00:00,600397,0,17692,582705,0,5903.87984112944,50.8333,4.469936
Belgium,2020-12-12 00:00:00,600397,0,17692,582705,0,5903.87984112944,50.8333,4.469936
Belgium,2020-12-13 00:00:00,603159,0,17792,585367,0,5922.21487169195,50.8333,4.469936
Belgium,2020-12-14 00:00:00,608137,0,17951,590186,0,5957.15053803404,50.8333,4.469936
Belgium,2020-12-15 00:00:00,609211,0,18054,591157,0,5960.61932759992,50.8333,4.469936
Belgium,2020-12-16 00:00:00,611422,0,18178,593244,0,5974.74225654672,50.8333,4.469936
Belgium,2020-12-17 00:00:00,615058,0,18278,596780,0,5994.31614052562,50.8333,4.469936
Belgium,2020-12-18 00:00:00,618204,0,18371,599833,0,6018.59766748679,50.8333,4.469936
Belgium,2020-12-19 00:00:00,621039,0,18455,602584,0,6035.69384463291,50.8333,4.469936
Belgium,2020-12-20 00:00:00,623760,0,18545,605215,0,6053.03779246232,50.8333,4.469936
Belgium,2020-12-21 00:00:00,625930,0,18626,607304,0,6071.62059370811,50.8333,4.469936
Belgium,2020-12-22 00:00:00,626911,0,18697,608214,0,6077.56709010676,50.8333,4.469936
Belgium,2020-12-23 00:00:00,629109,0,18821,610288,0,6096.64543271911,50.8333,4.469936
Belgium,2020-12-24 00:00:00,632321,0,18939,613382,0,6117.21039943112,50.8333,4.469936
Belgium,2020-12-25 00:00:00,634904,0,19038,615866,0,6134.55434726052,50.8333,4.469936
Belgium,2020-12-26 00:00:00,637246,0,19089,618157,0,6148.18173484077,50.8333,4.469936
Belgium,2020-12-27 00:00:00,638030,0,19158,618872,0,6151.89829508993,50.8333,4.469936
Belgium,2020-12-28 00:00:00,638877,0,19200,619677,0,6158.09256217186,50.8333,4.469936
Belgium,2020-12-29 00:00:00,639734,0,19234,620500,0,6165.03014130362,50.8333,4.469936
Belgium,2020-12-30 00:00:00,641411,0,19361,622050,0,6180.39192366681,50.8333,4.469936
Belgium,2020-12-31 00:00:00,644242,0,19441,624801,0,6194.01931124705,50.8333,4.469936
Belgium,2021-01-01 00:00:00,646496,0,19528,626968,0,6216.07090205873,50.8333,4.469936
Belgium,2021-02-19 00:00:00,746302,0,21821,724481,0,7173.95236360843,50.8333,4.469936
Belgium,2021-02-20 00:00:00,749739,0,21859,727880,0,7193.03070622078,50.8333,4.469936
Belgium,2021-02-21 00:00:00,752379,0,21887,730492,0,7218.05554523178,50.8333,4.469936
Belgium,2021-02-22 00:00:00,754473,0,21903,732570,0,7238.86828262706,50.8333,4.469936
Belgium,2021-02-23 00:00:00,755594,0,21923,733671,0,7255.22114772336,50.8333,4.469936
Belgium,2021-02-24 00:00:00,757696,0,21956,735740,0,7282.97146425041,50.8333,4.469936
Belgium,2021-02-25 00:00:00,760809,0,21988,738821,0,7314.19057034334,50.8333,4.469936
Belgium,2021-02-26 00:00:00,763885,0,22006,741879,0,7347.14407121921,50.8333,4.469936
Belgium,2021-02-27 00:00:00,766654,0,22034,744620,0,7373.90330501314,50.8333,4.469936
Belgium,2021-02-28 00:00:00,769414,0,22052,747362,0,7407.84788862212,50.8333,4.469936
Belgium,2021-03-01 00:00:00,771511,0,22077,749434,0,7429.89947943379,50.8333,4.469936
Belgium,2021-03-02 00:00:00,772294,0,22106,750188,0,7437.08482924883,50.8333,4.469936
Belgium,2021-03-03 00:00:00,774344,0,22141,752203,0,7462.60520962639,50.8333,4.469936
Belgium,2021-03-04 00:00:00,777608,0,22169,755439,0,7489.85998478688,50.8333,4.469936
Belgium,2021-03-05 00:00:00,780251,0,22196,758055,0,7517.61030131393,50.8333,4.469936
Belgium,2021-03-06 00:00:00,783010,0,22215,760795,0,7537.67972665938,50.8333,4.469936
Belgium,2021-03-07 00:00:00,785809,0,22240,763569,0,7558.98800542122,50.8333,4.469936
Belgium,2021-03-08 00:00:00,787891,0,22261,765630,0,7576.08418256735,50.8333,4.469936
Belgium,2021-03-09 00:00:00,789008,0,22292,766716,0,7583.51730306567,50.8333,4.469936
Belgium,2021-03-10 00:00:00,791171,0,22327,768844,0,7602.59564567801,50.8333,4.469936
Belgium,2021-03-11 00:00:00,794605,0,22347,772258,0,7619.44405214086,50.8333,4.469936
Belgium,2021-03-12 00:00:00,798108,0,22370,775738,0,7649.91984618396,50.8333,4.469936
Belgium,NaT,89863,13940,5298,70625,NaN,NaN,50.8333,4.469936
Sweden,2020-03-23 00:00:00,2046,16,25,2005,NaN,NaN,57.3708,14.3439
Sweden,2020-03-24 00:00:00,2286,16,36,2234,NaN,NaN,57.3708,14.3439
Sweden,2020-03-25 00:00:00,2526,16,62,2448,NaN,NaN,57.3708,14.3439
Sweden,2020-03-26 00:00:00,2840,16,77,2747,NaN,NaN,57.3708,14.3439
Sweden,2020-03-27 00:00:00,3069,16,105,2948,NaN,NaN,57.3708,14.3439
Sweden,2020-03-31 00:00:00,4435,16,180,4239,NaN,NaN,57.3708,14.3439
Sweden,2020-04-01 00:00:00,4947,103,239,4605,NaN,NaN,57.3708,14.3439
Sweden,2020-04-03 00:00:00,6131,205,358,5568,NaN,NaN,57.3708,14.3439
Sweden,2020-04-05 00:00:00,6830,205,401,6224,NaN,NaN,57.3708,14.3439
Sweden,2020-04-07 00:00:00,7693,205,591,6897,NaN,NaN,57.3708,14.3439
Sweden,2020-04-08 00:00:00,8419,205,687,7527,NaN,NaN,57.3708,14.3439
Sweden,2020-04-09 00:00:00,9141,205,793,8143,NaN,NaN,57.3708,14.3439
Sweden,2020-04-10 00:00:00,9685,381,870,8434,NaN,NaN,57.3708,14.3439
Sweden,2020-04-11 00:00:00,10151,381,887,8883,NaN,NaN,57.3708,14.3439
Sweden,2020-04-12 00:00:00,10483,381,899,9203,NaN,NaN,57.3708,14.3439
Sweden,2020-04-13 00:00:00,10948,381,919,9648,NaN,NaN,57.3708,14.3439
Sweden,2020-04-14 00:00:00,11445,381,1033,10031,NaN,NaN,57.3708,14.3439
Sweden,2020-04-15 00:00:00,11927,381,1203,10343,NaN,NaN,57.3708,14.3439
Sweden,2020-04-16 00:00:00,12540,550,1333,10657,NaN,NaN,57.3708,14.3439
Sweden,2020-04-17 00:00:00,13216,550,1400,11266,NaN,NaN,57.3708,14.3439
Sweden,2020-04-18 00:00:00,13822,550,1511,11761,NaN,NaN,57.3708,14.3439
Sweden,2020-04-19 00:00:00,14385,550,1540,12295,NaN,NaN,57.3708,14.3439
Sweden,2020-04-20 00:00:00,14777,550,1580,12647,NaN,NaN,57.3708,14.3439
Sweden,2020-04-21 00:00:00,15322,550,1765,13007,NaN,NaN,57.3708,14.3439
Sweden,2020-04-22 00:00:00,16004,550,1937,13517,NaN,NaN,57.3708,14.3439
Sweden,2020-04-24 00:00:00,16755,550,2021,14184,NaN,NaN,57.3708,14.3439
Sweden,2020-04-25 00:00:00,17567,1005,2152,14410,NaN,NaN,57.3708,14.3439
Sweden,2020-04-26 00:00:00,18177,1005,2192,14980,NaN,NaN,57.3708,14.3439
Sweden,2020-04-27 00:00:00,18640,1005,2194,15441,NaN,NaN,57.3708,14.3439
Sweden,2020-04-28 00:00:00,18926,1005,2274,15647,NaN,NaN,57.3708,14.3439
Sweden,2020-04-29 00:00:00,19621,1005,2355,16261,NaN,NaN,57.3708,14.3439
Sweden,2020-04-30 00:00:00,20302,1005,2462,16835,NaN,NaN,57.3708,14.3439
Sweden,2020-05-01 00:00:00,21092,1005,2586,17501,NaN,NaN,57.3708,14.3439
Sweden,2020-05-02 00:00:00,21520,1005,2653,17862,NaN,NaN,57.3708,14.3439
Sweden,2020-05-03 00:00:00,22082,1005,2669,18408,NaN,NaN,57.3708,14.3439
Sweden,2020-05-04 00:00:00,22317,1005,2679,18633,NaN,NaN,57.3708,14.3439
Sweden,2020-05-05 00:00:00,22721,4074,2769,15878,NaN,NaN,57.3708,14.3439
Sweden,2020-05-06 00:00:00,23216,4074,2854,16288,NaN,NaN,57.3708,14.3439
Sweden,2020-05-07 00:00:00,23918,4074,2941,16903,NaN,NaN,57.3708,14.3439
Sweden,2020-05-08 00:00:00,24623,4971,3040,16612,NaN,NaN,57.3708,14.3439
Sweden,2020-05-09 00:00:00,25265,4971,3175,17119,NaN,NaN,57.3708,14.3439
Sweden,2020-05-10 00:00:00,25921,4971,3220,17730,NaN,NaN,57.3708,14.3439
Sweden,2020-05-11 00:00:00,26322,4971,3225,18126,NaN,NaN,57.3708,14.3439
Sweden,2020-05-12 00:00:00,26670,4971,3256,18443,NaN,NaN,57.3708,14.3439
Sweden,2020-05-13 00:00:00,27272,4971,3313,18988,NaN,NaN,57.3708,14.3439
Sweden,2020-05-14 00:00:00,27909,4971,3460,19478,NaN,NaN,57.3708,14.3439
Sweden,2020-05-15 00:00:00,28582,4971,3529,20082,NaN,NaN,57.3708,14.3439
Sweden,2020-05-16 00:00:00,29207,4971,3646,20590,NaN,NaN,57.3708,14.3439
Sweden,2020-05-17 00:00:00,29677,4971,3674,21032,NaN,NaN,57.3708,14.3439
Sweden,2020-05-18 00:00:00,30143,4971,3679,21493,NaN,NaN,57.3708,14.3439
Sweden,2020-05-19 00:00:00,30377,4971,3698,21708,NaN,NaN,57.3708,14.3439
Sweden,2020-05-20 00:00:00,30799,4971,3743,22085,NaN,NaN,57.3708,14.3439
Sweden,2020-05-21 00:00:00,31523,4971,3831,22721,NaN,NaN,57.3708,14.3439
Sweden,2020-05-22 00:00:00,32172,4971,3871,23330,NaN,NaN,57.3708,14.3439
Sweden,2020-05-23 00:00:00,32809,4971,3925,23913,NaN,NaN,57.3708,14.3439
Sweden,2020-05-24 00:00:00,33188,4971,3992,24225,NaN,NaN,57.3708,14.3439
Sweden,2020-05-25 00:00:00,33459,4971,3998,24490,NaN,NaN,57.3708,14.3439
Sweden,2020-05-26 00:00:00,33843,4971,4029,24843,NaN,NaN,57.3708,14.3439
Sweden,2020-05-27 00:00:00,34440,4971,4125,25344,NaN,NaN,57.3708,14.3439
Sweden,2020-05-28 00:00:00,35088,4971,4220,25897,NaN,NaN,57.3708,14.3439
Sweden,2020-05-29 00:00:00,35727,4971,4266,26490,NaN,NaN,57.3708,14.3439
Sweden,2020-05-30 00:00:00,36476,4971,4350,27155,11.9256497422963,361.17461955171,57.3708,14.3439
Sweden,2020-05-31 00:00:00,37113,4971,4395,27747,11.8422116239593,367.482006125195,57.3708,14.3439
Sweden,2020-06-01 00:00:00,37542,4971,4395,28176,11.7068882851207,371.729837899175,57.3708,14.3439
Sweden,2020-06-02 00:00:00,37814,4971,4403,28440,11.6438356164384,374.423101867759,57.3708,14.3439
Sweden,2020-06-03 00:00:00,38589,0,4468,34121,11.578429086009,382.096923837069,57.3708,14.3439
Sweden,2020-06-04 00:00:00,40803,0,4542,36261,11.1315344459966,404.019300404881,57.3708,14.3439
Sweden,2020-06-05 00:00:00,41883,0,4562,37321,10.8922474512332,414.713142633081,57.3708,14.3439
Sweden,2020-06-06 00:00:00,42939,0,4639,38300,8.56632956573468,443.455130119528,57.3708,14.3439
Sweden,2020-06-07 00:00:00,43887,0,4656,39231,8.37696335078534,450.400394491016,57.3708,14.3439
Sweden,2020-06-08 00:00:00,44730,0,4659,40071,8.28455650607834,456.303869206781,57.3708,14.3439
Sweden,2020-06-09 00:00:00,45133,0,4694,40439,8.33809251856082,461.609478381289,57.3708,14.3439
Sweden,2020-06-10 00:00:00,45924,0,4717,41207,8.25892857142857,464.091249770436,57.3708,14.3439
Sweden,2020-06-11 00:00:00,46814,0,4795,42019,8.29713292788879,471.536563937876,57.3708,14.3439
Sweden,2020-06-12 00:00:00,48288,0,4814,43474,8.16239316239316,476.996460993999,57.3708,14.3439
Sweden,2020-06-13 00:00:00,49684,0,4854,44830,8,483.94542088361,57.3708,14.3439
Sweden,2020-06-14 00:00:00,50931,0,4874,46057,7.84955028618152,489.901672217562,57.3708,14.3439
Sweden,2020-06-15 00:00:00,51614,0,4874,46740,7.83673469387755,497.346986385002,57.3708,14.3439
Sweden,2020-06-16 00:00:00,52383,0,4891,47492,7.85340314136126,498.339694940661,57.3708,14.3439
Sweden,2020-06-17 00:00:00,53323,0,4939,48384,7.66073871409029,498.83604921849,57.3708,14.3439
Sweden,2020-06-18 00:00:00,54562,0,5041,49521,7.49682337992376,504.792300552442,57.3708,14.3439
Sweden,2020-06-19 00:00:00,56043,0,5053,50990,7.25,506.77771766376,57.3708,14.3439
Sweden,2020-06-20 00:00:00,56043,0,5053,50990,7.25,506.77771766376,57.3708,14.3439
Sweden,2020-06-21 00:00:00,56043,0,5053,50990,7.25,506.77771766376,57.3708,14.3439
Sweden,2020-06-22 00:00:00,56043,0,5053,50990,7.25,506.77771766376,57.3708,14.3439
Sweden,2020-06-23 00:00:00,58932,0,5122,53810,7.24465558194774,512.733968997712,57.3708,14.3439
Sweden,2020-06-24 00:00:00,60837,0,5161,55676,7.42924528301887,515.215740386859,57.3708,14.3439
Sweden,2020-06-25 00:00:00,62324,0,5209,57115,7.40990232401482,519.15851176875,57.3708,14.3439
Sweden,2020-06-26 00:00:00,63890,0,5230,58660,7.2588664235996,527.145565795962,57.3708,14.3439
Sweden,2020-06-27 00:00:00,65137,0,5280,59857,7.10577547047372,539.994304883215,57.3708,14.3439
Sweden,2020-06-28 00:00:00,65137,0,5280,59857,7.10577547047372,539.994304883215,57.3708,14.3439
Sweden,2020-06-29 00:00:00,65137,0,5280,59857,7.10577547047372,539.994304883215,57.3708,14.3439
Sweden,2020-06-30 00:00:00,67667,0,5310,62357,7.021276596,563.608203746276,57.3708,14.3439
Sweden,2020-07-01 00:00:00,68451,0,5333,63118,6.98393077873918,564.649993401999,57.3708,14.3439
Sweden,2020-07-02 00:00:00,69692,0,5370,64322,6.96300901460989,574.026100303508,57.3708,14.3439
Sweden,2020-07-03 00:00:00,70639,0,5411,65228,6.83343502135448,583.749470423592,57.3708,14.3439
Sweden,2020-07-04 00:00:00,71419,0,5420,65999,6.77555958862674,603.890737100908,57.3708,14.3439
Sweden,2020-07-05 00:00:00,71419,0,5420,65999,6.77555958862674,603.890737100908,57.3708,14.3439
Sweden,2020-07-06 00:00:00,71419,0,5420,65999,6.77555958862674,603.890737100908,57.3708,14.3439
Sweden,2020-07-07 00:00:00,73061,0,5433,67628,6.77406030565882,625.421056652521,57.3708,14.3439
Sweden,2020-07-08 00:00:00,73344,0,5447,67897,6.75399099467867,626.462846308245,57.3708,14.3439
Sweden,2020-07-09 00:00:00,73858,0,5482,68376,6.78659035159444,630.977268149712,57.3708,14.3439
Sweden,2020-07-10 00:00:00,74333,0,5500,68833,6.74522551808208,637.228006084052,57.3708,14.3439
Sweden,2020-07-11 00:00:00,74898,0,5526,69372,6.76387201296071,641.742427925519,57.3708,14.3439
Sweden,2020-07-12 00:00:00,74898,0,5526,69372,6.76387201296071,641.742427925519,57.3708,14.3439
Sweden,2020-07-13 00:00:00,74898,0,5526,69372,6.76387201296071,641.742427925519,57.3708,14.3439
Sweden,2020-07-14 00:00:00,75826,0,5536,70290,6.72844480257857,653.360342698301,57.3708,14.3439
Sweden,2020-07-15 00:00:00,76001,0,5545,70456,6.7442794058611,657.843788593298,57.3708,14.3439
Sweden,2020-07-16 00:00:00,76492,0,5572,70920,6.7741935483871,663.549992459659,57.3708,14.3439
Sweden,2020-07-17 00:00:00,76877,0,5593,71284,6.87082842559874,666.810680383294,57.3708,14.3439
Sweden,2020-07-18 00:00:00,77281,0,5619,71662,6.84663536776213,669.663782316474,57.3708,14.3439
Sweden,2020-07-19 00:00:00,77281,0,5619,71662,6.84663536776213,669.663782316474,57.3708,14.3439
